STAGE_ID,TARGET_TYPE,TARGET_HIT_TYPE,AUTO_ABILITY_ID,AUTO_ABILITY_PARAM,AUTO_ABILITY_RATE,ABILITY_GROUP_ID,RAID_ABILITY_GROUP_ID,TYPE
570643,1,0,0,0,0,45098,0,1
570644,0,0,0,0,0,45099,0,1
570644,0,0,0,0,0,45100,0,1
570644,0,0,0,0,0,45101,0,1
570644,0,0,37,5,10000,45102,0,1
570644,1,0,0,0,0,45103,0,1
570644,1,0,0,0,0,45104,0,1
570645,0,0,0,0,0,45105,0,1
570645,0,0,37,6,10000,45106,0,1
570645,1,0,0,0,0,45107,0,1
570645,1,0,0,0,0,45108,0,1
570646,0,0,0,0,0,45109,0,1
570646,0,0,0,0,0,45110,0,1
570646,0,0,0,0,0,45111,0,1
570646,0,0,37,5,10000,45112,0,1
570646,1,0,0,0,0,45113,0,1
570646,1,0,0,0,0,45114,0,1
570647,0,0,0,0,0,45115,0,1
570647,0,0,37,9,10000,45116,0,1
570647,1,0,0,0,0,45117,0,1
570647,1,0,0,0,0,45118,0,1
570648,0,0,0,0,0,45119,0,1
570648,0,0,37,6,10000,45120,0,1
570648,1,0,0,0,0,45121,0,1
570648,1,0,0,0,0,45122,0,1
570649,0,0,0,0,0,45123,0,1
570649,0,0,0,0,0,45124,0,1
570649,0,0,0,0,0,45125,0,1
570649,0,0,37,13,10000,45126,0,1
570649,1,0,0,0,0,45127,0,1
570649,1,0,0,0,0,45128,0,1
570650,0,0,0,0,0,45129,0,1
570650,0,0,0,0,0,45130,0,1
570650,0,0,0,0,0,45131,0,1
570650,0,0,37,5,10000,45132,0,1
570650,1,0,0,0,0,45133,0,1
570650,1,0,0,0,0,45134,0,1
570651,0,0,37,16,10000,45135,0,1
570651,1,0,0,0,0,45136,0,1
570651,1,0,0,0,0,45137,0,1
570652,0,0,37,1,10000,45138,0,1
570652,1,0,0,0,0,45139,0,1
570652,1,0,0,0,0,45140,0,1
570653,0,0,37,23,10000,45141,0,1
570653,1,0,0,0,0,45142,0,1
570653,1,0,0,0,0,45143,0,1
570654,0,0,37,45,10000,45144,0,1
570654,1,0,0,0,0,45145,0,1
570654,1,0,0,0,0,45146,0,1
570655,0,0,37,24,10000,45147,0,1
570655,1,0,0,0,0,45148,0,1
570655,1,0,0,0,0,45149,0,1
570656,0,0,37,25,10000,45150,0,1
570656,1,0,0,0,0,45151,0,1
570656,1,0,0,0,0,45152,0,1
600601,0,0,0,0,0,45153,0,1
600601,0,0,37,10,10000,45154,0,1
600601,1,0,0,0,0,45155,0,1
600601,1,0,0,0,0,45156,0,1
600602,0,0,0,0,0,45157,0,1
600602,0,0,0,0,0,45158,0,1
600602,0,0,0,0,0,45159,0,1
600602,0,0,37,5,10000,45160,0,1
600602,1,0,0,0,0,45161,0,1
600602,1,0,0,0,0,45162,0,1
600603,0,0,0,0,0,45163,0,1
600603,0,0,37,6,10000,45164,0,1
600603,1,0,0,0,0,45165,0,1
600603,1,0,0,0,0,45166,0,1
600604,0,0,0,0,0,45167,0,1
600604,0,0,0,0,0,45168,0,1
600604,0,0,0,0,0,45169,0,1
600604,0,0,37,5,10000,45170,0,1
600604,1,0,0,0,0,45171,0,1
600604,1,0,0,0,0,45172,0,1
600605,0,0,0,0,0,45173,0,1
600605,0,0,37,9,10000,45174,0,1
600605,1,0,0,0,0,45175,0,1
600605,1,0,0,0,0,45176,0,1
600606,0,0,0,0,0,45177,0,1
600606,0,0,37,6,10000,45178,0,1
600606,1,0,0,0,0,45179,0,1
600606,1,0,0,0,0,45180,0,1
600607,0,0,0,0,0,45181,0,1
600607,0,0,0,0,0,45182,0,1
600607,0,0,0,0,0,45183,0,1
600607,0,0,37,13,10000,45184,0,1
600607,1,0,0,0,0,45185,0,1
600607,1,0,0,0,0,45186,0,1
600608,0,0,0,0,0,45187,0,1
600608,0,0,0,0,0,45188,0,1
600608,0,0,0,0,0,45189,0,1
600608,0,0,37,5,10000,45190,0,1
600608,1,0,0,0,0,45191,0,1
600608,1,0,0,0,0,45192,0,1
600609,0,0,37,16,10000,45193,0,1
600609,1,0,0,0,0,45194,0,1
600609,1,0,0,0,0,45195,0,1
600610,0,0,37,1,10000,45196,0,1
600610,1,0,0,0,0,45197,0,1
600610,1,0,0,0,0,45198,0,1
600611,0,0,37,23,10000,45199,0,1
600611,1,0,0,0,0,45200,0,1
600611,1,0,0,0,0,45201,0,1
600612,0,0,37,45,10000,45202,0,1
600612,1,0,0,0,0,45203,0,1
600612,1,0,0,0,0,45204,0,1
600613,0,0,37,24,10000,45205,0,1
600613,1,0,0,0,0,45206,0,1
600613,1,0,0,0,0,45207,0,1
600614,0,0,37,25,10000,45208,0,1
600614,1,0,0,0,0,45209,0,1
600614,1,0,0,0,0,45210,0,1
600615,0,0,0,0,0,45211,0,1
600615,0,0,37,10,10000,45212,0,1
600615,1,0,0,0,0,45213,0,1
600615,1,0,0,0,0,45214,0,1
600616,0,0,0,0,0,45215,0,1
600616,0,0,0,0,0,45216,0,1
600616,0,0,0,0,0,45217,0,1
600616,0,0,37,5,10000,45218,0,1
600616,1,0,0,0,0,45219,0,1
600616,1,0,0,0,0,45220,0,1
600617,0,0,0,0,0,45221,0,1
600617,0,0,37,6,10000,45222,0,1
600617,1,0,0,0,0,45223,0,1
600617,1,0,0,0,0,45224,0,1
600618,0,0,0,0,0,45225,0,1
600618,0,0,0,0,0,45226,0,1
600618,0,0,0,0,0,45227,0,1
600618,0,0,37,5,10000,45228,0,1
600618,1,0,0,0,0,45229,0,1
600618,1,0,0,0,0,45230,0,1
600619,0,0,0,0,0,45231,0,1
600619,0,0,37,9,10000,45232,0,1
600619,1,0,0,0,0,45233,0,1
600619,1,0,0,0,0,45234,0,1
600620,0,0,0,0,0,45235,0,1
600620,0,0,37,6,10000,45236,0,1
600620,1,0,0,0,0,45237,0,1
600620,1,0,0,0,0,45238,0,1
600621,0,0,0,0,0,45239,0,1
600621,0,0,0,0,0,45240,0,1
600621,0,0,0,0,0,45241,0,1
600621,0,0,37,13,10000,45242,0,1
600621,1,0,0,0,0,45243,0,1
600621,1,0,0,0,0,45244,0,1
600622,0,0,0,0,0,45245,0,1
600622,0,0,0,0,0,45246,0,1
600622,0,0,0,0,0,45247,0,1
600622,0,0,37,5,10000,45248,0,1
600622,1,0,0,0,0,45249,0,1
600622,1,0,0,0,0,45250,0,1
600623,0,0,37,16,10000,45251,0,1
600623,1,0,0,0,0,45252,0,1
600623,1,0,0,0,0,45253,0,1
600624,0,0,37,1,10000,45254,0,1
600624,1,0,0,0,0,45255,0,1
600624,1,0,0,0,0,45256,0,1
600625,0,0,37,23,10000,45257,0,1
600625,1,0,0,0,0,45258,0,1
600625,1,0,0,0,0,45259,0,1
600626,0,0,37,45,10000,45260,0,1
600626,1,0,0,0,0,45261,0,1
600626,1,0,0,0,0,45262,0,1
600627,0,0,37,24,10000,45263,0,1
600627,1,0,0,0,0,45264,0,1
600627,1,0,0,0,0,45265,0,1
600628,0,0,37,25,10000,45266,0,1
600628,1,0,0,0,0,45267,0,1
600628,1,0,0,0,0,45268,0,1
570701,0,0,0,0,0,45269,0,1
570701,0,0,0,0,0,45270,0,1
570701,0,0,0,0,0,45271,0,1
570701,0,0,0,0,0,45272,0,1
570702,0,0,0,0,0,45273,0,1
570702,0,0,0,0,0,45274,0,1
570702,0,0,0,0,0,45275,0,1
570702,0,0,0,0,0,45276,0,1
570703,0,0,0,0,0,45277,0,1
570703,0,0,0,0,0,45278,0,1
570703,0,0,0,0,0,45279,0,1
570703,0,0,0,0,0,45280,0,1
570704,0,0,0,0,0,45281,0,1
570704,0,0,0,0,0,45282,0,1
570704,0,0,0,0,0,45283,0,1
570704,0,0,0,0,0,45284,0,1
570705,0,0,0,0,0,45285,0,1
570705,0,0,0,0,0,45286,0,1
570705,0,0,0,0,0,45287,0,1
570705,0,0,0,0,0,45288,0,1
570706,0,0,0,0,0,45289,0,1
570706,0,0,0,0,0,45290,0,1
570706,0,0,0,0,0,45291,0,1
570706,0,0,0,0,0,45292,0,1
570707,0,0,0,0,0,45293,0,1
570707,0,0,0,0,0,45294,0,1
570707,0,0,0,0,0,45295,0,1
570707,0,0,0,0,0,45296,0,1
570708,0,0,0,0,0,45297,0,1
570708,0,0,0,0,0,45298,0,1
570708,0,0,0,0,0,45299,0,1
570708,0,0,0,0,0,45300,0,1
570709,0,0,0,0,0,45301,0,1
570709,0,0,0,0,0,45302,0,1
570709,0,0,0,0,0,45303,0,1
570709,0,0,0,0,0,45304,0,1
570710,0,0,0,0,0,45305,0,1
570710,0,0,0,0,0,45306,0,1
570710,0,0,0,0,0,45307,0,1
570710,0,0,0,0,0,45308,0,1
570711,0,0,0,0,0,45309,0,1
570711,0,0,0,0,0,45310,0,1
570711,0,0,0,0,0,45311,0,1
570711,0,0,0,0,0,45312,0,1
570712,0,0,0,0,0,45313,0,1
570712,0,0,0,0,0,45314,0,1
570712,0,0,0,0,0,45315,0,1
570712,0,0,0,0,0,45316,0,1
570713,0,0,0,0,0,45317,0,1
570713,0,0,0,0,0,45318,0,1
570713,0,0,0,0,0,45319,0,1
570713,0,0,0,0,0,45320,0,1
570714,0,0,0,0,0,45321,0,1
570714,0,0,0,0,0,45322,0,1
570714,0,0,0,0,0,45323,0,1
570714,0,0,0,0,0,45324,0,1
570715,0,0,0,0,0,45325,0,1
570715,0,0,0,0,0,45326,0,1
570715,0,0,0,0,0,45327,0,1
570715,0,0,0,0,0,45328,0,1
570716,0,0,0,0,0,45329,0,1
570716,0,0,0,0,0,45330,0,1
570716,0,0,0,0,0,45331,0,1
570716,0,0,0,0,0,45332,0,1
570717,0,0,0,0,0,45333,0,1
570717,0,0,0,0,0,45334,0,1
570717,0,0,0,0,0,45335,0,1
570717,0,0,0,0,0,45336,0,1
570718,0,0,0,0,0,45337,0,1
570718,0,0,0,0,0,45338,0,1
570718,0,0,0,0,0,45339,0,1
570718,0,0,0,0,0,45340,0,1
570719,0,0,0,0,0,45341,0,1
570719,0,0,0,0,0,45342,0,1
570719,0,0,0,0,0,45343,0,1
570719,0,0,0,0,0,45344,0,1
570720,0,0,0,0,0,45345,0,1
570720,0,0,0,0,0,45346,0,1
570720,0,0,0,0,0,45347,0,1
570720,0,0,0,0,0,45348,0,1
570721,0,0,0,0,0,45349,0,1
570721,0,0,0,0,0,45350,0,1
570721,0,0,0,0,0,45351,0,1
570721,0,0,0,0,0,45352,0,1
570722,0,0,0,0,0,45353,0,1
570722,0,0,0,0,0,45354,0,1
570722,0,0,0,0,0,45355,0,1
570722,0,0,0,0,0,45356,0,1
570723,0,0,0,0,0,45357,0,1
570723,0,0,0,0,0,45358,0,1
570723,0,0,0,0,0,45359,0,1
570723,0,0,0,0,0,45360,0,1
570724,0,0,0,0,0,45361,0,1
570724,0,0,0,0,0,45362,0,1
570724,0,0,0,0,0,45363,0,1
570724,0,0,0,0,0,45364,0,1
570725,0,0,0,0,0,45365,0,1
570725,0,0,0,0,0,45366,0,1
570726,0,0,0,0,0,45367,0,1
570726,0,0,0,0,0,45368,0,1
570727,0,0,0,0,0,45369,0,1
570727,0,0,0,0,0,45370,0,1
570728,0,0,0,0,0,45371,0,1
570728,0,0,0,0,0,45372,0,1
570729,0,0,0,0,0,45373,0,1
570729,0,0,0,0,0,45374,0,1
570730,0,0,0,0,0,45375,0,1
570730,0,0,0,0,0,45376,0,1
570731,0,0,0,0,0,45377,0,1
570731,0,0,0,0,0,45378,0,1
570732,0,0,0,0,0,45379,0,1
570732,0,0,0,0,0,45380,0,1
570733,0,0,0,0,0,45381,0,1
570733,0,0,0,0,0,45382,0,1
570734,0,0,0,0,0,45383,0,1
570734,0,0,0,0,0,45384,0,1
570735,0,0,0,0,0,45385,0,1
570735,0,0,0,0,0,45386,0,1
570736,0,0,0,0,0,45387,0,1
570736,0,0,0,0,0,45388,0,1
570737,0,0,0,0,0,45389,0,1
570737,0,0,0,0,0,45390,0,1
570738,0,0,0,0,0,45391,0,1
570738,0,0,0,0,0,45392,0,1
570739,0,0,0,0,0,45393,0,1
570739,0,0,0,0,0,45394,0,1
570740,0,0,0,0,0,45395,0,1
570740,0,0,0,0,0,45396,0,1
570741,0,0,0,0,0,45397,0,1
570741,0,0,0,0,0,45398,0,1
570742,0,0,0,0,0,45399,0,1
570742,0,0,0,0,0,45400,0,1
570743,0,0,0,0,0,45401,0,1
570743,0,0,0,0,0,45402,0,1
570744,0,0,0,0,0,45403,0,1
570744,0,0,0,0,0,45404,0,1
570745,0,0,0,0,0,45405,0,1
570745,0,0,0,0,0,45406,0,1
570746,0,0,0,0,0,45407,0,1
570746,0,0,0,0,0,45408,0,1
570747,0,0,0,0,0,45409,0,1
570747,0,0,0,0,0,45410,0,1
570748,0,0,0,0,0,45411,0,1
570748,0,0,0,0,0,45412,0,1
570749,0,0,0,0,0,45413,0,1
570749,0,0,0,0,0,45414,0,1
570749,0,0,0,0,0,45415,0,1
570749,0,0,0,0,0,45416,0,1
570750,0,0,0,0,0,45417,0,1
570750,0,0,0,0,0,45418,0,1
570750,0,0,0,0,0,45419,0,1
570750,0,0,0,0,0,45420,0,1
570751,0,0,0,0,0,45421,0,1
570751,0,0,0,0,0,45422,0,1
570751,0,0,0,0,0,45423,0,1
570751,0,0,0,0,0,45424,0,1
570752,0,0,0,0,0,45425,0,1
570752,0,0,0,0,0,45426,0,1
570752,0,0,0,0,0,45427,0,1
570752,0,0,0,0,0,45428,0,1
570753,0,0,0,0,0,45429,0,1
570753,0,0,0,0,0,45430,0,1
570753,0,0,0,0,0,45431,0,1
570753,0,0,0,0,0,45432,0,1
570754,0,0,0,0,0,45433,0,1
570754,0,0,0,0,0,45434,0,1
570754,0,0,0,0,0,45435,0,1
570754,0,0,0,0,0,45436,0,1
570755,0,0,0,0,0,45437,0,1
570755,0,0,0,0,0,45438,0,1
570755,0,0,0,0,0,45439,0,1
570755,0,0,0,0,0,45440,0,1
570756,0,0,0,0,0,45441,0,1
570756,0,0,0,0,0,45442,0,1
570756,0,0,0,0,0,45443,0,1
570756,0,0,0,0,0,45444,0,1
570757,0,0,0,0,0,45445,0,1
570757,0,0,0,0,0,45446,0,1
570757,0,0,0,0,0,45447,0,1
570757,0,0,0,0,0,45448,0,1
570758,0,0,0,0,0,45449,0,1
570758,0,0,0,0,0,45450,0,1
570758,0,0,0,0,0,45451,0,1
570758,0,0,0,0,0,45452,0,1
570759,0,0,0,0,0,45453,0,1
570759,0,0,0,0,0,45454,0,1
570759,0,0,0,0,0,45455,0,1
570759,0,0,0,0,0,45456,0,1
570760,0,0,0,0,0,45457,0,1
570760,0,0,0,0,0,45458,0,1
570760,0,0,0,0,0,45459,0,1
570760,0,0,0,0,0,45460,0,1
570761,0,0,0,0,0,45461,0,1
570761,0,0,0,0,0,45462,0,1
570761,0,0,0,0,0,45463,0,1
570761,0,0,0,0,0,45464,0,1
570762,0,0,0,0,0,45465,0,1
570762,0,0,0,0,0,45466,0,1
570762,0,0,0,0,0,45467,0,1
570762,0,0,0,0,0,45468,0,1
570763,0,0,0,0,0,45469,0,1
570763,0,0,0,0,0,45470,0,1
570763,0,0,0,0,0,45471,0,1
570763,0,0,0,0,0,45472,0,1
570764,0,0,0,0,0,45473,0,1
570764,0,0,0,0,0,45474,0,1
570764,0,0,0,0,0,45475,0,1
570764,0,0,0,0,0,45476,0,1
570765,0,0,0,0,0,45477,0,1
570765,0,0,0,0,0,45478,0,1
570765,0,0,0,0,0,45479,0,1
570765,0,0,0,0,0,45480,0,1
570766,0,0,0,0,0,45481,0,1
570766,0,0,0,0,0,45482,0,1
570766,0,0,0,0,0,45483,0,1
570766,0,0,0,0,0,45484,0,1
570767,0,0,0,0,0,45485,0,1
570767,0,0,0,0,0,45486,0,1
570767,0,0,0,0,0,45487,0,1
570767,0,0,0,0,0,45488,0,1
570768,0,0,0,0,0,45489,0,1
570768,0,0,0,0,0,45490,0,1
570768,0,0,0,0,0,45491,0,1
570768,0,0,0,0,0,45492,0,1
570769,0,0,0,0,0,45493,0,1
570769,0,0,0,0,0,45494,0,1
570769,0,0,0,0,0,45495,0,1
570769,0,0,0,0,0,45496,0,1
570770,0,0,0,0,0,45497,0,1
570770,0,0,0,0,0,45498,0,1
570770,0,0,0,0,0,45499,0,1
570770,0,0,0,0,0,45500,0,1
570771,0,0,0,0,0,45501,0,1
570771,0,0,0,0,0,45502,0,1
570771,0,0,0,0,0,45503,0,1
570771,0,0,0,0,0,45504,0,1
570772,0,0,0,0,0,45505,0,1
570772,0,0,0,0,0,45506,0,1
570772,0,0,0,0,0,45507,0,1
570772,0,0,0,0,0,45508,0,1
570801,0,0,0,0,0,45509,0,1
570801,0,0,37,10,10000,45510,0,1
570802,0,0,0,0,0,45511,0,1
570802,0,0,37,10,10000,45512,0,1
570803,0,0,0,0,0,45513,0,1
570803,0,0,37,10,10000,45514,0,1
570804,0,0,0,0,0,45515,0,1
570804,0,0,37,10,10000,45516,0,1
570805,0,0,0,0,0,45517,0,1
570805,0,0,37,10,10000,45518,0,1
570806,0,0,0,0,0,45519,0,1
570806,0,0,37,10,10000,45520,0,1
570807,0,0,0,0,0,45521,0,1
570807,0,0,37,10,10000,45522,0,1
570808,0,0,0,0,0,45523,0,1
570808,0,0,0,0,0,45524,0,1
570808,0,0,0,0,0,45525,0,1
570808,0,0,37,5,10000,45526,0,1
570809,0,0,0,0,0,45527,0,1
570809,0,0,0,0,0,45528,0,1
570809,0,0,0,0,0,45529,0,1
570809,0,0,37,5,10000,45530,0,1
570810,0,0,0,0,0,45531,0,1
570810,0,0,0,0,0,45532,0,1
570810,0,0,0,0,0,45533,0,1
570810,0,0,37,5,10000,45534,0,1
570811,0,0,0,0,0,45535,0,1
570811,0,0,0,0,0,45536,0,1
570811,0,0,0,0,0,45537,0,1
570811,0,0,37,5,10000,45538,0,1
570812,0,0,0,0,0,45539,0,1
570812,0,0,0,0,0,45540,0,1
570812,0,0,0,0,0,45541,0,1
570812,0,0,37,5,10000,45542,0,1
570813,0,0,0,0,0,45543,0,1
570813,0,0,0,0,0,45544,0,1
570813,0,0,0,0,0,45545,0,1
570813,0,0,37,5,10000,45546,0,1
570814,0,0,0,0,0,45547,0,1
570814,0,0,0,0,0,45548,0,1
570814,0,0,0,0,0,45549,0,1
570814,0,0,37,5,10000,45550,0,1
570815,0,0,0,0,0,45551,0,1
570815,0,0,37,6,10000,45552,0,1
570816,0,0,0,0,0,45553,0,1
570816,0,0,37,6,10000,45554,0,1
570817,0,0,0,0,0,45555,0,1
570817,0,0,37,6,10000,45556,0,1
570818,0,0,0,0,0,45557,0,1
570818,0,0,37,6,10000,45558,0,1
570819,0,0,0,0,0,45559,0,1
570819,0,0,37,6,10000,45560,0,1
570820,0,0,0,0,0,45561,0,1
570820,0,0,37,6,10000,45562,0,1
570821,0,0,0,0,0,45563,0,1
570821,0,0,37,6,10000,45564,0,1
570822,0,0,0,0,0,45565,0,1
570822,0,0,0,0,0,45566,0,1
570822,0,0,0,0,0,45567,0,1
570822,0,0,37,5,10000,45568,0,1
570823,0,0,0,0,0,45569,0,1
570823,0,0,0,0,0,45570,0,1
570823,0,0,0,0,0,45571,0,1
570823,0,0,37,5,10000,45572,0,1
570824,0,0,0,0,0,45573,0,1
570824,0,0,0,0,0,45574,0,1
570824,0,0,0,0,0,45575,0,1
570824,0,0,37,5,10000,45576,0,1
570825,0,0,0,0,0,45577,0,1
570825,0,0,0,0,0,45578,0,1
570825,0,0,0,0,0,45579,0,1
570825,0,0,37,5,10000,45580,0,1
570826,0,0,0,0,0,45581,0,1
570826,0,0,0,0,0,45582,0,1
570826,0,0,0,0,0,45583,0,1
570826,0,0,37,5,10000,45584,0,1
570827,0,0,0,0,0,45585,0,1
570827,0,0,0,0,0,45586,0,1
570827,0,0,0,0,0,45587,0,1
570827,0,0,37,5,10000,45588,0,1
570828,0,0,0,0,0,45589,0,1
570828,0,0,0,0,0,45590,0,1
570828,0,0,0,0,0,45591,0,1
570828,0,0,37,5,10000,45592,0,1
570829,0,0,0,0,0,45593,0,1
570829,0,0,37,9,10000,45594,0,1
570830,0,0,0,0,0,45595,0,1
570830,0,0,37,9,10000,45596,0,1
570831,0,0,0,0,0,45597,0,1
570831,0,0,37,9,10000,45598,0,1
570832,0,0,0,0,0,45599,0,1
570832,0,0,37,9,10000,45600,0,1
570833,0,0,0,0,0,45601,0,1
570833,0,0,37,9,10000,45602,0,1
570834,0,0,0,0,0,45603,0,1
570834,0,0,37,9,10000,45604,0,1
570835,0,0,0,0,0,45605,0,1
570835,0,0,37,9,10000,45606,0,1
570836,0,0,0,0,0,45607,0,1
570836,0,0,37,6,10000,45608,0,1
570837,0,0,0,0,0,45609,0,1
570837,0,0,37,6,10000,45610,0,1
570838,0,0,0,0,0,45611,0,1
570838,0,0,37,6,10000,45612,0,1
570839,0,0,0,0,0,45613,0,1
570839,0,0,37,6,10000,45614,0,1
570840,0,0,0,0,0,45615,0,1
570840,0,0,37,6,10000,45616,0,1
570841,0,0,0,0,0,45617,0,1
570841,0,0,37,6,10000,45618,0,1
570842,0,0,0,0,0,45619,0,1
570842,0,0,37,6,10000,45620,0,1
570843,0,0,0,0,0,45621,0,1
570843,0,0,0,0,0,45622,0,1
570843,0,0,0,0,0,45623,0,1
570843,0,0,37,13,10000,45624,0,1
570844,0,0,0,0,0,45625,0,1
570844,0,0,0,0,0,45626,0,1
570844,0,0,0,0,0,45627,0,1
570844,0,0,37,13,10000,45628,0,1
570845,0,0,0,0,0,45629,0,1
570845,0,0,0,0,0,45630,0,1
570845,0,0,0,0,0,45631,0,1
570845,0,0,37,13,10000,45632,0,1
570846,0,0,0,0,0,45633,0,1
570846,0,0,0,0,0,45634,0,1
570846,0,0,0,0,0,45635,0,1
570846,0,0,37,13,10000,45636,0,1
570847,0,0,0,0,0,45637,0,1
570847,0,0,0,0,0,45638,0,1
570847,0,0,0,0,0,45639,0,1
570847,0,0,37,13,10000,45640,0,1
570848,0,0,0,0,0,45641,0,1
570848,0,0,0,0,0,45642,0,1
570848,0,0,0,0,0,45643,0,1
570848,0,0,37,13,10000,45644,0,1
570849,0,0,0,0,0,45645,0,1
570849,0,0,0,0,0,45646,0,1
570849,0,0,0,0,0,45647,0,1
570849,0,0,37,13,10000,45648,0,1
570850,0,0,0,0,0,45649,0,1
570850,0,0,0,0,0,45650,0,1
570850,0,0,0,0,0,45651,0,1
570850,0,0,37,5,10000,45652,0,1
570851,0,0,0,0,0,45653,0,1
570851,0,0,0,0,0,45654,0,1
570851,0,0,0,0,0,45655,0,1
570851,0,0,37,5,10000,45656,0,1
570852,0,0,0,0,0,45657,0,1
570852,0,0,0,0,0,45658,0,1
570852,0,0,0,0,0,45659,0,1
570852,0,0,37,5,10000,45660,0,1
570853,0,0,0,0,0,45661,0,1
570853,0,0,0,0,0,45662,0,1
570853,0,0,0,0,0,45663,0,1
570853,0,0,37,5,10000,45664,0,1
570854,0,0,0,0,0,45665,0,1
570854,0,0,0,0,0,45666,0,1
570854,0,0,0,0,0,45667,0,1
570854,0,0,37,5,10000,45668,0,1
570855,0,0,0,0,0,45669,0,1
570855,0,0,0,0,0,45670,0,1
570855,0,0,0,0,0,45671,0,1
570855,0,0,37,5,10000,45672,0,1
570856,0,0,0,0,0,45673,0,1
570856,0,0,0,0,0,45674,0,1
570856,0,0,0,0,0,45675,0,1
570856,0,0,37,5,10000,45676,0,1
570857,0,0,37,16,10000,45677,0,1
570858,0,0,37,16,10000,45678,0,1
570859,0,0,37,16,10000,45679,0,1
570860,0,0,37,16,10000,45680,0,1
570861,0,0,37,16,10000,45681,0,1
570862,0,0,37,16,10000,45682,0,1
570863,0,0,37,16,10000,45683,0,1
570864,0,0,37,1,10000,45684,0,1
570865,0,0,37,1,10000,45685,0,1
570866,0,0,37,1,10000,45686,0,1
570867,0,0,37,1,10000,45687,0,1
570868,0,0,37,1,10000,45688,0,1
570869,0,0,37,1,10000,45689,0,1
570870,0,0,37,1,10000,45690,0,1
570871,0,0,37,23,10000,45691,0,1
570872,0,0,37,23,10000,45692,0,1
570873,0,0,37,23,10000,45693,0,1
570874,0,0,37,23,10000,45694,0,1
570875,0,0,37,23,10000,45695,0,1
570876,0,0,37,23,10000,45696,0,1
570877,0,0,37,23,10000,45697,0,1
570878,0,0,37,45,10000,45698,0,1
570879,0,0,37,45,10000,45699,0,1
570880,0,0,37,45,10000,45700,0,1
570881,0,0,37,45,10000,45701,0,1
570882,0,0,37,45,10000,45702,0,1
570883,0,0,37,45,10000,45703,0,1
570884,0,0,37,45,10000,45704,0,1
570885,0,0,37,24,10000,45705,0,1
570886,0,0,37,24,10000,45706,0,1
570887,0,0,37,24,10000,45707,0,1
570888,0,0,37,24,10000,45708,0,1
570889,0,0,37,24,10000,45709,0,1
570890,0,0,37,24,10000,45710,0,1
570891,0,0,37,24,10000,45711,0,1
570892,0,0,37,25,10000,45712,0,1
570893,0,0,37,25,10000,45713,0,1
570894,0,0,37,25,10000,45714,0,1
570895,0,0,37,25,10000,45715,0,1
570896,0,0,37,25,10000,45716,0,1
570897,0,0,37,25,10000,45717,0,1
570898,0,0,37,25,10000,45718,0,1
570901,0,0,0,0,0,45719,0,1
570901,0,0,37,10,10000,45720,0,1
570902,0,0,0,0,0,45721,0,1
570902,0,0,37,10,10000,45722,0,1
570903,0,0,0,0,0,45723,0,1
570903,0,0,37,10,10000,45724,0,1
570904,0,0,0,0,0,45725,0,1
570904,0,0,37,10,10000,45726,0,1
570905,0,0,0,0,0,45727,0,1
570905,0,0,37,10,10000,45728,0,1
570906,0,0,0,0,0,45729,0,1
570906,0,0,37,10,10000,45730,0,1
570907,0,0,0,0,0,45731,0,1
570907,0,0,37,10,10000,45732,0,1
570908,0,0,0,0,0,45733,0,1
570908,0,0,0,0,0,45734,0,1
570908,0,0,0,0,0,45735,0,1
570908,0,0,37,5,10000,45736,0,1
570909,0,0,0,0,0,45737,0,1
570909,0,0,0,0,0,45738,0,1
570909,0,0,0,0,0,45739,0,1
570909,0,0,37,5,10000,45740,0,1
570910,0,0,0,0,0,45741,0,1
570910,0,0,0,0,0,45742,0,1
570910,0,0,0,0,0,45743,0,1
570910,0,0,37,5,10000,45744,0,1
570911,0,0,0,0,0,45745,0,1
570911,0,0,0,0,0,45746,0,1
570911,0,0,0,0,0,45747,0,1
570911,0,0,37,5,10000,45748,0,1
570912,0,0,0,0,0,45749,0,1
570912,0,0,0,0,0,45750,0,1
570912,0,0,0,0,0,45751,0,1
570912,0,0,37,5,10000,45752,0,1
570913,0,0,0,0,0,45753,0,1
570913,0,0,0,0,0,45754,0,1
570913,0,0,0,0,0,45755,0,1
570913,0,0,37,5,10000,45756,0,1
570914,0,0,0,0,0,45757,0,1
570914,0,0,0,0,0,45758,0,1
570914,0,0,0,0,0,45759,0,1
570914,0,0,37,5,10000,45760,0,1
570915,0,0,0,0,0,45761,0,1
570915,0,0,37,6,10000,45762,0,1
570916,0,0,0,0,0,45763,0,1
570916,0,0,37,6,10000,45764,0,1
570917,0,0,0,0,0,45765,0,1
570917,0,0,37,6,10000,45766,0,1
570918,0,0,0,0,0,45767,0,1
570918,0,0,37,6,10000,45768,0,1
570919,0,0,0,0,0,45769,0,1
570919,0,0,37,6,10000,45770,0,1
570920,0,0,0,0,0,45771,0,1
570920,0,0,37,6,10000,45772,0,1
570921,0,0,0,0,0,45773,0,1
570921,0,0,37,6,10000,45774,0,1
570922,0,0,0,0,0,45775,0,1
570922,0,0,0,0,0,45776,0,1
570922,0,0,0,0,0,45777,0,1
570922,0,0,37,5,10000,45778,0,1
570923,0,0,0,0,0,45779,0,1
570923,0,0,0,0,0,45780,0,1
570923,0,0,0,0,0,45781,0,1
570923,0,0,37,5,10000,45782,0,1
570924,0,0,0,0,0,45783,0,1
